#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires"
"sneves","08/01/2018 13:04:49","False"
"snunes","29/10/2018 10:04:00","False"
"soaraujo","09/05/2019 08:18:20","False"
"socarvalho","17/10/2019 10:16:16","False"
"solicitacaoacesso","06/01/2011 14:56:09","True"
"soliveira",,"False"
"spcosta","20/02/2020 07:02:55","False"
"spedrosa","26/02/2020 08:16:59","False"
"spinto","22/11/2017 08:07:49","False"
"spompeu","18/02/2020 07:26:56","False"
"sprado","05/03/2020 09:08:04","False"
"spsantos",,"False"
"sramos",,"False"
"srazevedo","18/03/2020 11:52:02","False"
"srcarvalho","03/06/2019 09:03:42","False"
"SRCC","29/08/2013 10:07:17","True"
"srezende","28/12/2018 09:14:13","False"
"sribeiro","26/02/2020 11:25:14","False"
"srmelo","27/02/2020 07:33:34","False"
"srocha","17/02/2020 06:50:03","False"
"srodrigues","27/04/2018 08:02:17","False"
"SROliveira","13/03/2020 06:59:23","False"
"srvieira","04/03/2020 10:42:39","False"
"ssantos","18/03/2020 14:01:01","False"
"ssene","07/03/2020 10:57:43","False"
"ssfigueiredo","27/02/2020 07:53:12","False"
"ssilva","29/02/2020 12:45:32","False"
"ssimas","23/03/2020 16:46:47","False"
"sssantos","10/08/2019 09:56:48","False"
"stephanie.carvalho","12/03/2020 13:43:21","False"
"storres","09/03/2020 08:22:52","False"
"STV","16/10/2018 08:20:50","False"
"stv3","21/09/2017 16:47:28","False"
"SUBSAUTOR","13/02/2017 12:48:50","True"
"sup3tsys","09/04/2019 15:24:31","True"
"super_individual","22/09/2016 13:16:51","True"
"superacao","22/03/2017 17:55:01","True"
"superbotao","22/06/2016 09:00:04","True"
"Superbotao-LandingPa","13/02/2017 13:34:38","True"
"supercanal","06/01/2011 14:54:41","True"
"supercanaleduca","03/07/2012 11:40:25","True"
"superclientes","13/10/2017 08:30:43","True"
"Supergasbras","30/12/2009 08:24:47","True"
"Supergasbras 12 Uber","08/03/2018 10:24:38","True"
"Supergasbras 20 Arau","12/03/2018 11:43:49","True"
"Supergasbras 20 Bele","09/03/2018 16:47:56","True"
"Supergasbras 20 Beti","09/03/2018 17:31:49","True"
"Supergasbras 20 Bras","09/03/2018 14:23:35","True"
"Supergasbras 20 Cano","09/03/2018 17:00:04","True"
"Supergasbras 20 Caxi","09/03/2018 17:01:22","True"
"Supergasbras 20 Maua","09/03/2018 15:34:55","True"
"supergasbras.diretor","22/12/2011 11:14:57","True"
"supergasbras.relacio","29/09/2010 15:31:41","True"
"Supergasbras_recolhi","01/04/2016 09:49:48","True"
"supergasbras_relacio","22/09/2016 13:06:38","True"
"supergasbrashomolog","10/05/2011 10:26:12","True"
"supergasbrashomologS","06/03/2015 15:35:19","True"
"supergasbrasinforma","31/03/2015 14:41:57","True"
"supergasbrasmedidor","16/07/2018 10:07:05","True"
"supergasfacil","02/04/2015 14:30:53","True"
"superideia","01/07/2013 16:29:58","True"
"Supermilhas","06/05/2019 10:43:37","True"
"superparceiro","05/08/2015 09:19:05","True"
"supervisao1","24/07/2012 14:53:33","True"
"supervisao2","24/07/2012 14:54:13","True"
"Suporte_TI","02/07/2013 08:16:00","True"
"Suportegestor","22/11/2010 15:16:57","True"
"suporte-mtz",,"False"
"suportesap","09/06/2016 08:06:54","True"
"SuporteTI","05/02/2010 08:41:52","True"
"suporte-totvs","12/09/2013 10:57:17","True"
"SUP-RCX",,"False"
"suprimentos","28/06/2017 11:51:35","True"
"sustentabilidade","26/05/2014 07:26:39","True"
"svasconcellos","24/02/2020 09:48:11","False"
"svc_ansible","30/01/2020 11:34:16","True"
"svc_ged","17/08/2009 15:08:25","True"
"svieira","24/02/2020 07:32:17","False"
"sxavier","20/02/2020 07:51:30","False"
"syehia","28/02/2019 08:31:56","False"
"sylvia.melo","17/03/2020 08:58:24","False"
"szanelli","20/03/2020 13:10:08","False"
"tabsilva","06/03/2020 12:39:41","False"
"tainara.mattos","17/03/2020 07:31:05","False"
"tainara.pereira","23/03/2020 10:23:17","False"
"taisantos","03/05/2018 07:15:27","False"
"talmeida","16/03/2020 07:10:29","False"
"tamires.alves","19/03/2020 09:12:16","False"
"tamires.spiering","20/02/2020 16:32:08","False"
"taoliveira","23/03/2020 08:24:57","False"
"taraujo","28/02/2020 08:38:02","False"
"tarcisio.oliveira",,"False"
"tasilva","08/03/2020 07:04:03","False"
"tassio.santana","09/12/2019 08:18:43","False"
"tassuncao","19/03/2020 11:14:17","False"
"tatiana.goncalves","20/02/2020 07:12:39","False"
"tb_Indiretos","12/08/2009 20:20:25","True"
"tbarreto","20/01/2020 14:36:25","False"
"tbatista","12/11/2018 08:18:54","False"
"TBelo","06/03/2020 08:12:24","False"
"tblima","26/02/2018 09:03:47","False"
"tbnascimento","23/03/2020 08:04:09","False"
"tboin","12/03/2020 10:45:34","False"
"tbonfim","23/08/2019 11:00:30","False"
"tborba","06/06/2019 10:05:20","False"
"tbpinheiro","26/02/2020 07:53:43","False"
"tbrayner","09/03/2020 08:32:01","False"
"tbrito","17/02/2020 07:26:41","False"
"tcamilo","10/02/2020 08:46:51","False"
"tcgomes","27/02/2020 09:15:25","False"
"tclemente",,"False"
"TCorrea","20/02/2020 06:17:30","False"
"tcorsi","09/03/2020 07:00:18","False"
"tcsantos","04/03/2020 08:36:09","False"
"tcunha","17/02/2020 07:34:56","False"
"telcinea.fontes","28/02/2020 09:51:21","False"
"tele","04/06/2019 14:45:30","True"
"telefonia_avaya","28/10/2009 15:44:15","True"
"telefonia_corp","24/10/2014 15:25:05","True"
"Telegas-MCT","10/12/2008 10:56:24","False"
"telemetria","19/12/2017 07:22:09","True"
"termocpd","28/09/2015 10:54:04","True"
"testdts_homolog","25/05/2012 15:53:12","True"
"Teste","23/12/2009 08:37:09","False"
"teste.comercial",,"False"
"teste.exchange","05/07/2018 15:16:43","False"
"teste.oab","20/08/2018 10:25:23","False"
"teste_0800","13/07/2012 15:09:43","True"
"teste_ad","04/04/2008 11:25:56","False"
"teste_amz","06/05/2019 11:19:12","False"
"teste_central_adm","03/02/2012 09:32:23","True"
"teste_central_aten","03/02/2012 09:36:09","True"
"teste_central_back","03/02/2012 09:37:25","True"
"teste_central_neg","03/02/2012 09:35:15","True"
"teste_central_ope","03/02/2012 09:38:16","True"
"teste_central_sup","03/02/2012 09:37:30","True"
"teste_dts","25/05/2012 16:09:08","True"
"teste_ems","25/05/2012 16:09:52","True"
"teste_FTNT","14/12/2018 08:19:00","False"
"teste_lumis","17/08/2017 19:07:03","True"
"teste_oab","13/06/2013 21:45:33","False"
"teste_portal","05/08/2009 10:08:55","False"
"teste_prime_adm","01/12/2011 10:22:37","True"
"teste_prime_cons","01/12/2011 10:23:58","True"
"teste_prime_coord","01/12/2011 10:25:40","True"
"teste_prime_dir","01/12/2011 10:26:55","True"
"teste_prime_dir_reg","01/12/2011 10:27:39","True"
"teste_prime_ger","01/12/2011 10:29:02","True"
"teste_prime_ger_reg","01/12/2011 10:28:25","True"
"TESTE_SALA","06/03/2018 09:21:29","True"
"teste_sala_2","12/03/2018 16:17:23","True"
"TESTE_SALA1","06/03/2018 13:24:48","True"
"teste_spl","19/02/2007 10:46:19","False"
"teste_srcc_administr","05/07/2012 12:25:12","True"
"teste_srcc_apoio","05/07/2012 12:19:35","True"
"teste_srcc_assistent","05/07/2012 12:21:46","True"
"teste_srcc_monitor","05/07/2012 12:26:38","True"
"teste_srcc_operador","05/07/2012 12:18:18","True"
"teste_srcc_operadoru","05/07/2012 12:27:27","True"
"teste_srcc_soluciona","05/07/2012 12:24:24","True"
"teste_srcc_supervis","05/07/2012 12:28:39","True"
"teste_srcc_supervisa","05/07/2012 12:23:34","True"
"teste_srv","01/08/2019 06:14:01","True"
"teste0800","14/11/2012 14:38:57","True"
"testeged","22/09/2009 12:22:12","False"
"testegpo","18/05/2011 12:37:24","True"
"testeisaconsultmis","21/07/2010 15:31:17","True"
"testeisalevel2","28/07/2010 12:11:45","True"
"testems","03/11/2011 16:26:01","True"
"testems_homolog","25/05/2012 15:56:37","True"
"testeportal1","13/08/2010 14:05:30","True"
"testeportal2","13/08/2010 14:06:55","True"
"testeportal3","13/08/2010 14:07:26","True"
"testeportal4","13/08/2010 14:08:24","True"
"testeportal5","13/08/2010 14:07:59","True"
"testeps","30/04/2009 09:46:36","False"
"testesan","16/11/2010 15:00:09","False"
"TesteSupCan01","06/02/2013 17:20:44","True"
"TesteSupCan02","07/02/2013 06:38:26","True"
"TesteSupCan03","02/10/2013 10:32:06","True"
"TesteSupCan04","07/02/2013 06:38:10","True"
"TesteSupCan05","07/02/2013 06:37:44","True"
"TesteSupCan06","07/02/2013 06:37:23","True"
"TesteSupCan07","07/02/2013 06:37:06","True"
"TesteSupCan08","07/02/2013 06:36:37","True"
"TesteSupCan09","07/02/2013 06:33:01","True"
"TesteSupCan10","07/02/2013 06:34:12","True"
"TesteSupCan11","07/02/2013 06:36:04","True"
"TesteSupCan12","07/02/2013 06:39:13","True"
"TesteSupCan13","07/02/2013 06:36:17","True"
"TesteSupCan14","07/02/2013 06:35:41","True"
"TesteSupCan15","07/02/2013 06:34:33","False"
"TesteSupCan16","07/02/2013 06:34:43","False"
"TesteSupCan17","07/02/2013 06:32:30","False"
"TesteSupCan18","07/02/2013 06:32:52","True"
"TesteSupCan19","06/02/2013 16:57:43","True"
"TesteSupCan20","06/02/2013 16:58:08","False"
"TesteSupCan21","06/02/2013 16:58:35","True"
"TesteSupCan22","06/02/2013 16:59:30","True"
"TesteSupCan23","06/02/2013 17:00:08","True"
"testesupcan24","06/02/2013 17:00:51","True"
"TesteSupCan25","06/02/2013 17:01:47","True"
"TesteSupGas01","06/02/2013 17:15:12","True"
"TesteSupGas02","06/02/2013 17:15:41","True"
"TesteSupGas03","06/02/2013 17:16:06","True"
"TesteSupGas04","06/02/2013 17:16:32","True"
"TesteSupGas05","06/02/2013 17:16:56","True"
"TesteSupGas06","11/06/2013 21:10:18","True"
"TesteSupGas07","06/02/2013 17:17:50","True"
"TesteSupGas08","06/02/2013 17:18:26","True"
"TesteSupGas09","06/02/2013 17:18:56","True"
"TesteSupGas10","06/02/2013 17:19:24","True"
"TesteSupGas11","06/02/2013 17:19:52","True"
"TesteSupGas12","11/06/2013 22:55:25","True"
"TesteSupGas13","25/10/2013 11:35:23","True"
"testevnc","06/05/2019 10:10:46","False"
"teufrasio","18/03/2019 07:50:50","False"
"tf_ativo_fixo","28/05/2010 09:50:11","True"
"tfaraujo","02/03/2020 09:12:55","False"
"tfcsilva","06/05/2019 07:51:35","False"
"tfischer","10/02/2020 08:30:58","False"
"tfraga","24/02/2020 08:25:33","False"
"tftavares","10/06/2019 09:30:45","False"
"tfunes","17/02/2020 10:23:56","False"
"tgama","20/02/2020 07:38:45","False"
"tglima","16/03/2020 07:43:00","False"
"tgontijo","04/03/2020 14:07:29","False"
"tgonzaga","26/02/2020 17:35:01","False"
"tgsouza","19/03/2019 08:54:02","False"
"tguimaraes","18/05/2019 10:30:25","False"
"thalita.oliveira","12/03/2020 14:27:20","False"
"thamires.marques","11/02/2020 09:06:01","False"
"thayane.silva","12/03/2020 14:02:23","False"
"thbsilva","17/02/2020 09:02:47","False"
"thferreira","21/03/2019 08:19:11","False"
"thhsilva","09/03/2020 10:37:48","False"
"thiago.goncalves","09/03/2020 11:47:40","False"
"thiago.silva1",,"False"
"thsilva","17/02/2020 15:28:49","False"
"TI_0800Net_Sup_Can","06/06/2011 16:23:05","True"
"ti_telemetria","08/01/2018 14:59:27","True"
"tiago.werneck",,"False"
"tirigoyen",,"False"
"tirocha","19/03/2020 09:14:18","False"
"tjsilva","10/02/2020 15:15:50","False"
"TJunior","27/02/2020 12:31:38","False"
"tksilva","09/03/2020 09:12:19","False"
"TLamberty","12/03/2020 08:16:15","False"
"tlcastro","27/02/2020 09:27:03","False"
"tlcosta","18/03/2019 08:21:06","False"
"tlessa","09/03/2020 08:10:26","False"
"tlima","16/04/2019 03:15:33","False"
"tmartins","05/03/2020 12:24:41","False"
"tmatos","24/06/2019 17:25:07","False"
"tmesquita","08/05/2019 07:48:16","False"
"tmoncao","12/03/2020 07:47:51","False"
"tmvasconcellos","20/02/2020 08:17:04","False"
"tnboin","21/11/2018 14:04:52","False"
"tneves","11/02/2019 08:01:44","False"
"toliveira","12/03/2020 14:58:56","False"
"toscar",,"False"
"tpereira","21/03/2019 12:59:19","False"
"tpermis","21/10/2006 18:24:28","False"
"tpinatti","02/03/2020 09:09:05","False"
"tpinheiro","10/02/2020 00:24:48","False"
"trcalves","09/03/2020 08:54:17","False"
"trdesktop","29/07/2016 08:20:46","False"
"treina_01","09/09/2011 08:55:55","True"
"treina_02","09/09/2011 10:01:19","True"
"treina_03","09/09/2011 10:01:41","True"
"treina_04","09/09/2011 10:02:03","True"
"treina_05","09/09/2011 10:02:23","True"
"treina_06","09/09/2011 10:02:41","True"
"treina_07","09/09/2011 10:02:59","True"
"treina_08","09/09/2011 10:03:18","True"
"treina_09","09/09/2011 10:03:39","True"
"treina_10","09/09/2011 10:04:17","True"
"treinamento","08/06/2007 13:29:29","False"
"treinamento.seginfo","24/06/2019 11:59:17","True"
"treinamentoedesenvol","23/07/2015 09:39:11","True"
"treinamentorh","20/05/2014 11:07:52","True"
"treinamentosapiens","16/04/2015 10:50:09","True"
"tributario","06/04/2018 13:48:39","True"
"tributario_coorporat","15/05/2014 13:13:58","True"
"trocadetitularidade","06/02/2020 11:59:20","False"
"trocha","12/03/2020 06:41:38","False"
"trosario","22/02/2020 04:02:27","False"
"tsantarem","03/07/2019 12:25:31","False"
"tsantos","28/02/2020 09:23:35","False"
"tscanivello","28/02/2020 09:01:38","False"
"tsouza","19/03/2020 09:11:22","False"
"tspinto","04/03/2020 09:47:18","False"
"tssilva","24/01/2020 09:08:45","False"
"tstportal","21/12/2007 10:11:16","False"
"T-SYS_ADMIN$","14/02/2020 17:34:56","False"
"ttavares","24/02/2020 05:44:10","False"
"ttoelp","16/03/2020 07:50:24","False"
"twiseit2","16/09/2016 15:39:41","False"
"txcosta","09/03/2020 08:28:19","False"
"tz0Cycle","06/05/2019 11:20:14","False"
"uabracado","18/03/2020 19:34:35","False"
"uchagas",,"False"
"UGrespan","09/03/2020 09:53:19","False"
"uoliveira",,"False"
"user_teste",,"False"
"usn","09/03/2009 17:03:13","False"
"USN_0800Net_Alt_PFer","01/06/2012 16:34:27","True"
"USN_0800Net_aq_af","13/06/2011 08:49:41","True"
"USN_0800Net_Atu_Clie","01/12/2011 09:17:49","True"
"USN_0800Net_bx_af","10/06/2011 10:26:15","True"
"USN_0800Net_Cad_Clie","01/11/2011 09:36:00","True"
"USN_0800Net_cap_erro","04/01/2011 08:31:27","True"
"USN_0800Net_Captacao","30/10/2009 17:33:21","True"
"USN_0800Net_CC_RCGra","03/05/2012 17:06:48","True"
"USN_0800Net_Comp_Med","29/08/2011 11:24:03","True"
"USN_0800Net_Conf_GV","14/12/2012 07:33:47","True"
"USN_0800Net_Conf_Out","14/12/2012 07:34:58","True"
"USN_0800Net_Conf_Pos","20/09/2011 15:13:45","True"
"USN_0800Net_Confere","10/12/2009 10:44:06","True"
"USN_0800Net_Conferen","09/02/2010 07:42:59","True"
"USN_0800Net_CP_GV","23/11/2012 08:31:17","True"
"USN_0800Net_Div_fp","06/06/2012 15:13:50","True"
"USN_0800Net_Div_hx","03/08/2012 10:43:02","True"
"USN_0800Net_emergenc","22/09/2011 14:28:43","True"
"USN_0800Net_env_oa","10/05/2011 11:53:38","True"
"USN_0800Net_Esp_Disc","08/07/2011 07:38:24","True"
"USN_0800Net_frete","18/12/2009 16:09:20","True"
"USN_0800Net_frota","17/11/2009 14:46:19","True"
"USN_0800Net_HE_fp","18/06/2012 13:33:38","True"
"USN_0800Net_IGV","09/06/2011 14:04:22","True"
"USN_0800Net_Imp_lf","11/05/2011 15:55:01","True"
"USN_0800Net_Inc_Cli","01/12/2011 09:27:09","True"
"USN_0800Net_Manut_Ca","01/06/2012 16:26:16","True"
"USN_0800Net_outros","09/06/2011 12:53:49","True"
"USN_0800Net_Prog_Fer","01/06/2012 16:30:36","True"
"USN_0800Net_rdv","17/11/2009 14:47:11","True"
"USN_0800Net_servicos","17/11/2009 14:50:56","True"
"USN_0800Net_tb_indi","28/01/2013 11:03:04","True"
"USN_0800Net_tf_af","10/06/2011 10:24:36","True"
"USN_0800Net_vasilham","02/02/2012 14:24:19","True"
"usn_19_sala01","13/03/2017 18:57:56","True"
"USN_ac_Gestao_frota","12/08/2009 20:27:04","True"
"USN_ac_Gp","12/08/2009 20:34:33","True"
"USN_ac_Gv","12/08/2009 20:53:20","True"
"usn_cadastro","13/08/2009 09:51:50","True"
"usn_cadastro_sgi","29/07/2016 12:26:42","True"
"usn_cc","12/08/2009 20:17:58","True"
"USN_ccd","14/10/2009 17:24:43","True"
"usn_co_backoffice","13/09/2011 12:31:16","True"
"usn_conc_receb","26/05/2010 17:13:37","True"
"USN_cp_Seguros","12/08/2009 20:18:53","True"
"USN_ct_Ativo Fixo","12/08/2009 20:24:45","True"
"USN_ct_Corporativo","12/08/2009 20:21:08","True"
"USN_ct_Estoque","12/08/2009 20:23:45","True"
"USN_ct_Faturamento","12/08/2009 20:24:17","True"
"USN_ct_Financeiro","12/08/2009 20:20:47","True"
"usn_especialistas","12/11/2009 14:14:00","True"
"USN_fax_cf","08/10/2009 10:45:43","False"
"USN_fax_dv",,"False"
"usn_gc","14/05/2010 15:55:28","True"
"usn_gp","14/05/2010 15:46:44","True"
"usn_gs","19/03/2010 12:19:00","True"
"USN_rf_Cap_vasilhame","10/01/2012 08:27:45","True"
"USN_rf_Captac_outros","10/01/2012 08:26:08","True"
"USN_rf_Captacao","12/08/2009 20:16:30","True"
"USN_rf_Conf_outros","14/12/2012 07:28:42","True"
"USN_rf_Conf_vasilham","14/12/2012 07:18:44","True"
"USN_rf_Conferencia","12/08/2009 20:14:58","True"
"USN_rf_Conferenciapo","07/12/2009 15:08:30","True"
"usn_rh_adm_pessoal","10/01/2012 08:15:36","True"
"USN_rh_Adm_rH","12/08/2009 20:31:53","True"
"USN_rh_Fc","03/08/2012 09:36:05","True"
"USN_rh_Rt","12/08/2009 20:53:50","True"
"usn_sd","13/08/2009 18:07:58","True"
"USN_sd_Atendimento","12/08/2009 20:32:21","True"
"USN_sd_Backoffice","12/08/2009 20:32:50","True"
"usn_sd_cobrancaativa","08/02/2010 12:03:10","True"
"USN_tb_Diretos","12/08/2009 20:20:02","True"
"USN_td_Compart","06/05/2011 12:38:12","True"
"usn_trein_desenv","10/11/2010 15:22:34","True"
"usn_treinamento","14/05/2010 16:03:45","True"
"usn-cadastroexpresso","02/10/2009 13:08:15","False"
"USN-COMPRAS","18/04/2012 09:58:00","True"
"usoares","17/02/2020 08:00:01","False"
"utingas","25/02/2009 10:19:43","False"
"vacarvalho","04/01/2018 16:06:22","False"
"vaguiar","30/10/2019 11:57:33","False"
"vajunior","22/08/2019 10:07:18","False"
"valdelir.peixoto",,"False"
"valderic.soares",,"False"
"valmir.machado","12/03/2020 11:33:40","False"
"vanacleto","17/03/2020 07:47:23","False"
"vandrade","20/03/2020 13:42:01","False"
"vaoliveira","17/02/2020 08:08:07","False"
"vasantos",,"False"
"vasilhame","21/01/2010 10:45:06","False"
"vasouza","10/03/2020 13:16:18","False"
"vazevedo","23/01/2020 08:27:20","False"
"Vbarcelos","17/02/2020 08:16:40","False"
"vbento","05/03/2020 15:03:12","False"
"vbrombil",,"False"
"vbsilva","12/08/2019 13:46:39","False"
"vbsouza","05/11/2018 08:15:41","False"
"vcaldas","25/04/2019 15:23:21","False"
"vcamargo","27/02/2020 11:19:00","False"
"vcardoso","27/02/2020 07:19:27","False"
"vcarneiro",,"False"
"vcolaco","26/02/2020 11:40:39","False"
"vcruz","07/03/2020 09:45:05","False"
"VCsantos","17/03/2020 16:45:54","False"
"vdemfoco","05/05/2014 16:41:25","True"
"velopes","16/03/2020 10:01:09","False"
"vfaria","17/02/2020 08:12:15","False"
"vfelix","02/03/2020 07:33:04","False"
"vfernandes","10/02/2020 09:44:41","False"
"VFilho","12/03/2020 16:20:58","False"
"VFilippe","27/09/2019 11:24:14","False"
"vfoliveira","18/12/2019 15:27:20","False"
"vfrade","23/03/2020 11:49:57","False"
"vfreitas","17/02/2020 08:03:31","False"
"VFSilva","17/02/2020 07:59:17","False"
"vgaraujo","26/02/2020 06:49:55","False"
"vgraciano","17/02/2020 07:53:16","False"
"vicsilva","05/03/2020 17:36:27","False"
"victor.caixeta","26/02/2020 08:50:32","False"
"victor.ramos","02/03/2020 09:34:58","False"
"vinicius.ferreira","27/02/2020 08:26:36","False"
"visitante_amz","27/03/2015 09:19:35","True"
"vitor.carneiro",,"False"
"vitor.carvalho","26/02/2020 08:20:21","False"
"vjunior","18/02/2020 14:06:15","False"
"vlavinas","02/03/2020 09:27:46","False"
"vlcruz","14/01/2019 07:56:51","False"
"vlemos","09/03/2020 07:45:18","False"
"vlferreira","16/03/2020 10:09:39","False"
"vlima",,"False"
"vlucena","17/02/2020 06:59:04","False"
"vmalta","17/02/2020 07:42:00","False"
"vmbatista","29/08/2019 11:48:05","False"
"VMedeiros","17/03/2020 09:22:55","False"
"vmoreira",,"False"
"VMorente","16/03/2020 07:31:12","False"
"vmsilva","20/03/2020 15:08:07","False"
"vnassae","21/02/2020 16:52:42","False"
"vnobrega","25/11/2019 08:49:49","False"
"vnobrega1",,"False"
"vnobrega2","02/09/2015 13:57:54","False"
"vnoro","02/03/2020 12:13:10","False"
"voliveira","26/04/2019 09:00:26","False"
"vorsi","06/03/2020 10:31:54","False"
"vpaiolla","26/02/2020 08:05:06","False"
"vpecanha","18/03/2020 11:26:55","False"
"vpoliveira","20/02/2020 07:23:58","False"
"vreboucas","11/03/2020 07:13:12","False"
"vreis",,"False"
"vrfcarvalho","14/02/2020 17:10:06","False"
"vroalves","20/02/2020 08:50:34","False"
"vrsilva","06/03/2019 09:23:28","False"
"vsales","24/02/2020 05:35:47","False"
"vsantana","12/03/2020 09:40:45","False"
"vsantos","13/01/2020 11:59:04","False"
"vscsilva","24/02/2020 17:15:13","False"
"vsilva","10/02/2020 06:34:56","False"
"vsoliveira","11/03/2020 14:46:12","False"
"vsouza","02/03/2020 07:12:06","False"
"vteixeira","17/02/2020 08:23:46","False"
"vtellis","20/03/2020 09:29:27","False"
"vtotola",,"False"
"VVedovelo","19/03/2020 16:11:39","False"
"vvirginio","23/01/2019 20:07:04","False"
"vvmorais","21/02/2020 08:48:15","False"
"wacsantos","20/02/2020 11:23:40","False"
"wagner.sobrinho",,"False"
"wagoncalves","13/02/2020 08:37:39","False"
"walbertoni","17/03/2020 11:28:57","False"
"wamoury","25/01/2018 15:04:33","False"
"wanderson.m.silva",,"False"
"wangelino","13/02/2020 06:16:06","False"
"wansantos","07/05/2019 09:05:35","False"
"waoliveira","19/02/2020 10:20:47","False"
"wbaeta","10/10/2019 06:47:59","False"
"wbarbosa","03/03/2020 07:41:12","False"
"wbarroso","10/02/2020 07:05:53","False"
"wbribeiro","09/03/2020 07:36:33","False"
"wcardoso","02/03/2020 09:29:00","False"
"wchaves","15/07/2019 04:07:18","False"
"wcorreia","02/05/2019 13:26:47","False"
"WDutra","18/03/2020 12:26:43","False"
"weboperador1","24/07/2012 12:49:56","True"
"weboperador2","24/07/2012 12:52:58","True"
"weboperador3","24/07/2012 12:57:17","True"
"wecardoso",,"False"
"weclis.carvalho",,"False"
"wecsilva","10/03/2020 08:52:37","False"
"wellington.souza",,"False"
"wemerson.santos",,"False"
"werbiste","16/03/2020 08:21:10","False"
"wevangelista","26/09/2019 08:23:47","False"
"WF-BATCH","03/07/2015 15:30:51","True"
"wferreira",,"False"
"wfigueredo","21/03/2020 10:44:06","False"
"wgabriel","18/03/2020 09:10:44","False"
"wialmeida",,"False"
"wicorreia","16/03/2020 13:11:02","False"
"william.dariva",,"False"
"william.gama",,"False"
"william.gomes","02/03/2020 09:09:54","False"
"wilnascimento",,"False"
"wiseit_rcc_homolog","23/01/2012 10:23:06","True"
"wiseit01","02/11/2010 09:59:44","True"
"wiseit02","02/11/2010 10:00:38","True"
"wiseit03","02/11/2010 10:20:41","True"
"wiseit04","02/11/2010 10:30:28","True"
"wiseit05","02/11/2010 12:02:34","True"
"wiseit06","02/11/2010 12:30:26","True"
"wiseit-acesso_app","22/11/2013 10:31:55","True"
"wiseit-alt_prog_feri","31/10/2013 08:59:25","True"
"wiseit-altprofer_hml","14/11/2013 08:31:03","True"
"wiseit-cad_cli-en_re","04/11/2013 08:06:34","True"
"wiseit-cad_cli-gr_sc","04/11/2013 08:24:40","True"
"wiseit-contponto_hml","14/11/2013 08:33:42","True"
"wiseit-control_ponto","01/08/2013 17:30:37","True"
"wiseit-ina_cont_usua","22/11/2013 10:12:56","True"
"wiseit-mandadcad_hml","14/11/2013 08:35:15","True"
"wiseit-manut_dad_cad","01/08/2013 17:30:58","True"
"wiseit-mod_perm_usua","22/11/2013 10:30:33","True"
"wiseit-reg_oc-teste","23/09/2016 09:26:18","True"
"wiseitusn001","03/06/2013 13:06:05","True"
"wiseitusn002","03/06/2013 13:06:06","True"
"wiseitusn003","03/06/2013 13:06:07","True"
"wiseitusn004","03/06/2013 13:06:08","True"
"wiseitusn005","03/06/2013 13:06:09","True"
"wiseitusn006","03/06/2013 13:06:10","True"
"wiseitusn007","03/06/2013 13:06:11","True"
"wiseitusn008","03/06/2013 13:06:12","True"
"wiseitusn009","03/06/2013 13:06:14","True"
"wiseitusn010","03/06/2013 13:06:15","True"
"wiseitusn011","03/06/2013 13:06:16","True"
"wiseitusn012","03/06/2013 13:06:17","True"
"wiseitusn013","03/06/2013 13:06:18","True"
"wiseitusn014","03/06/2013 13:06:19","True"
"wiseitusn015","03/06/2013 13:06:20","True"
"wiseitusn016","03/06/2013 13:06:21","True"
"wiseitusn017","03/06/2013 13:06:22","True"
"wiseitusn018","03/06/2013 13:06:23","True"
"wiseitusn019","03/06/2013 13:06:24","True"
"wiseitusn020","03/06/2013 13:06:25","True"
"wiseitusn021","03/06/2013 13:06:29","True"
"wiseitusn022","03/06/2013 13:06:30","True"
"wiseitusn023","03/06/2013 13:06:31","True"
"wiseitusn024","03/06/2013 13:06:33","True"
"wiseitusn025","03/06/2013 13:06:34","True"
"wiseitusn026","03/06/2013 13:06:35","True"
"wiseitusn027","03/06/2013 13:06:36","True"
"wiseitusn028","03/06/2013 13:06:37","True"
"wiseitusn029","03/06/2013 13:06:38","True"
"wiseitusn030","03/06/2013 13:06:40","True"
"wiseitusn031","03/06/2013 13:06:41","True"
"wiseitusn032","03/06/2013 13:06:42","True"
"wiseitusn033","03/06/2013 13:06:43","True"
"wiseitusn034","03/06/2013 13:06:44","True"
"wiseitusn035","03/06/2013 13:06:45","True"
"wiseitusn036","03/06/2013 13:06:46","True"
"wiseitusn037","03/06/2013 13:06:47","True"
"wiseitusn038","03/06/2013 13:06:48","True"
"wiseitusn039","03/06/2013 13:06:50","True"
"wiseitusn040","03/06/2013 13:06:51","True"
"wiseitusn041","03/06/2013 13:06:52","True"
"wiseitusn042","03/06/2013 13:06:53","True"
"wiseitusn043","03/06/2013 13:06:54","True"
"wiseitusn044","03/06/2013 13:06:55","True"
"wiseitusn045","03/06/2013 13:06:56","True"
"wiseitusn046","03/06/2013 13:06:57","True"
"wiseitusn047","03/06/2013 13:06:58","True"
"wiseitusn048","03/06/2013 13:06:59","True"
"wiseitusn049","03/06/2013 13:07:00","True"
"wiseitusn050","03/06/2013 13:07:01","True"
"wiseitusn051","03/06/2013 13:07:02","True"
"wiseitusn052","03/06/2013 13:07:03","True"
"wiseitusn053","03/06/2013 13:07:04","True"
