#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"NLCOLO$","22/03/2020 02:44:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nlmattos","26/02/2020 07:06:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nmarques","02/05/2019 08:00:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nmiani","17/06/2019 14:00:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nmoreira","19/02/2014 17:09:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nmsilva","10/02/2020 07:07:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nnunes","05/07/2019 15:51:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nobreak_12","18/05/2017 11:54:59","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nobreak_19","16/04/2019 15:14:09","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nobreak_20","18/05/2017 11:57:43","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nobreak_cpd","18/04/2019 16:21:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"noliveira","10/02/2020 13:29:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"NO-REPLY","02/01/2019 18:25:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"noreply-superbotao","05/02/2019 09:00:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"notasma","01/06/2012 10:52:12","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"novo_fornecedor",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"npequeno","21/03/2020 11:45:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"npessanha","23/03/2020 06:50:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nrachid","26/02/2019 08:32:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nrenhe","25/01/2018 07:39:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nribeiro","17/03/2020 10:29:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nrodriguez","20/03/2020 09:01:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nroliveira","20/05/2019 08:44:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nsales","17/02/2020 07:48:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nsantos","13/02/2020 08:27:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nsilva","27/02/2020 15:51:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nsouza","18/03/2020 10:19:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"nvalerio","06/05/2019 08:29:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"O2k3","23/07/2009 15:32:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"oboliveira","11/02/2020 14:32:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"OCaldeira","16/03/2020 08:57:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"octavio.freitas","19/02/2020 08:28:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ofernandes","20/02/2020 07:26:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"OJardim","30/10/2014 08:56:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"OktaService","09/12/2015 08:50:15","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"olima","27/08/2019 08:16:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"olivia.santos","11/02/2020 12:59:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"olsilva","24/02/2020 10:55:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ombudsman_rj","20/04/2009 09:09:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"OMello","09/03/2020 09:23:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"omilkievicz",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ONeto","27/05/2019 09:43:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operacaomg1","25/07/2012 07:43:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operacaomg2","25/07/2012 07:44:41","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operacaorj1","25/07/2012 07:46:18","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operacaorj2","25/07/2012 07:47:20","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores1","24/07/2012 11:16:26","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores2","24/07/2012 11:18:00","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores3","24/07/2012 11:27:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores4","24/07/2012 11:22:06","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores5","24/07/2012 11:45:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"operadores6","24/07/2012 11:46:49","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"orcamento","10/10/2013 09:10:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"orcamento_pessoal","26/02/2009 10:26:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"orodrigues","06/01/2020 15:26:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ossilva","16/03/2020 06:19:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"otlima",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"OuvidoriaCAT","06/05/2019 10:42:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ouvidoriasan","15/12/2008 18:57:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ouvidoriausn","08/12/2009 14:50:29","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ovalet","23/03/2020 12:59:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pagsantos","11/03/2020 13:52:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"palmeida","20/02/2020 14:34:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pamaral","17/03/2020 13:56:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pamaro","23/03/2020 11:20:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"panete","28/02/2020 15:45:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paola.andrade","12/02/2020 07:10:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paoliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paraujo","11/02/2019 07:37:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PArauz",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"parcanjo","01/03/2019 08:07:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"parcerias","07/06/2016 13:41:23","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pasantos","17/02/2020 10:48:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"patri1","30/07/2012 15:30:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"patri2","30/07/2012 15:31:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"patri3","30/07/2012 15:32:19","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"patri4","30/07/2012 15:33:31","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"patrick.souza",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paula.feliciano","19/03/2020 09:49:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PAULINA_20ANDAR","05/03/2018 09:51:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paulo.bastos","08/11/2019 11:42:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"paulo.guerra",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pbcosta","25/10/2018 09:20:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pbrandao","16/03/2020 10:03:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcamargos","01/04/2019 07:13:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PCampos","23/01/2020 16:24:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcapriata","19/06/2019 10:29:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PCastiglioni","12/03/2020 07:38:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcbonfante","27/02/2020 10:46:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pccarneiro","07/11/2019 10:11:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcmachado","07/03/2016 10:17:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcoelho","08/02/2020 08:45:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcoimbra","12/02/2020 13:53:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcosta","21/02/2020 09:50:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcsantos",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pcunha","26/01/2017 08:39:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Pdamico","06/06/2019 10:43:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pdasilva","12/03/2020 08:09:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pdirk","17/02/2020 07:38:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pdmartins","26/03/2019 09:21:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pdsilva","08/11/2018 12:50:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pdsouza","12/03/2020 09:34:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pecosta","17/09/2018 09:33:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pedidos","14/09/2018 08:56:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pedidos-betim","24/06/2019 11:54:10","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pedoliveira","13/05/2019 14:45:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pedro.bartras","17/01/2020 08:23:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"peoliveira","17/02/2020 08:38:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pfeitosa","09/03/2020 08:05:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pferrari","29/04/2019 00:18:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pfigueiredo","19/03/2020 08:47:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pfracasso","09/03/2020 09:47:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pfribeiro","09/04/2018 10:17:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pgd","04/01/2007 11:32:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pgferreira","10/05/2019 10:21:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pgmello","02/03/2020 11:43:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pgomes","21/02/2020 14:29:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pguimaraes","02/01/2018 07:16:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"phgoncalves","04/02/2020 08:02:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"phnunes",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PHOliveira","06/03/2020 09:20:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"phscosta","10/01/2018 09:58:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pin","23/09/2011 10:33:29","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pinacio","12/02/2020 10:51:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PJesus","11/02/2020 07:33:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pkayiran","04/06/2018 09:09:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pkuster",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"plcosta","21/08/2018 09:08:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pleite","21/10/2019 08:16:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"plemes","18/03/2020 13:40:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PLigeiro","04/06/2018 10:02:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"plmello","24/05/2019 12:35:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ploureiro","27/02/2020 08:24:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmaceno",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmaciel","23/04/2019 13:24:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmarins","02/05/2019 07:22:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmattos","10/03/2020 17:25:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmcosta","27/02/2020 10:32:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PMello","03/03/2020 08:21:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmoraes","10/10/2019 09:30:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmotta","23/03/2020 16:13:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmoura","12/03/2020 05:41:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pmsantos","25/07/2019 09:23:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pnascimento","10/02/2020 14:30:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"poc_wiseit","06/10/2015 15:07:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"poliveira","08/02/2019 09:12:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portaldarede","06/05/2019 10:46:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portalti","11/05/2007 10:34:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portariabtg","24/12/2009 10:43:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portariaqualival","01/04/2019 09:44:58","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portarias2p","18/02/2020 10:34:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portariasjc","13/02/2014 06:00:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"portariasma","15/06/2012 07:30:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Pos_Conf_Doc","10/03/2010 09:44:23","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"positivacaoenvasado","03/07/2018 12:12:26","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"postegar.abastecimen","03/07/2018 12:12:04","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"potsuka","25/07/2019 08:52:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ppagno","13/12/2018 08:40:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ppinto","19/03/2020 16:36:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ppr","05/08/2009 18:23:06","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ppreis","02/03/2020 07:52:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pqsilva","20/03/2020 16:56:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"prcosta","11/01/2019 15:31:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"precos","05/08/2009 16:16:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"preparacaogolive","26/06/2015 15:14:30","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"presidencia","31/03/2015 14:48:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"presidente","26/03/2008 11:14:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pribeiro","05/03/2020 06:42:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pricing","15/07/2010 10:30:59","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pricingcomercial","26/01/2018 10:22:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"prime","20/04/2012 18:02:59","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"priscila.muniz","21/02/2020 13:02:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"privacy","21/05/2018 12:12:22","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"processos","20/07/2016 11:45:45","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"prodrigues","17/03/2020 13:21:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"programasapiens","19/03/2014 10:04:02","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"programasapiens_gest","21/03/2014 08:58:25","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projeto.exchange","17/05/2013 14:09:27","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Projeto-CORE",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projeto-folha-qsms","02/08/2017 10:11:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projetoiso9001",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projetosertime","01/03/2019 11:40:31","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projetoshark","16/03/2012 16:40:06","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"projeto-transicaocsc","07/07/2015 07:42:07","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PROliveira","18/03/2020 08:27:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"protocolosindevidos","16/10/2018 18:29:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"prsantos","06/03/2020 11:32:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"psantos","07/03/2020 10:52:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"psaturnino","11/04/2018 14:51:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"psilveira","09/03/2020 08:57:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"psnascimento","23/03/2020 17:07:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"PSouza","07/03/2019 07:27:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pssantos","28/02/2020 08:48:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ptrajano","02/03/2020 13:01:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pvmc_financeiro","14/04/2014 15:32:15","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"pvrodrigues","16/03/2020 15:49:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"qmesquita","19/03/2020 16:35:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"qsms","20/07/2016 11:44:55","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"qssilva","24/09/2019 15:10:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"qualidadercc","25/05/2018 12:52:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"QUALIVAL_19ANDAR","05/03/2018 09:52:00","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"qualivalbrasil","20/06/2012 09:05:31","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"queroserrevendedor","01/10/2019 11:27:13","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"r.souza","19/02/2020 10:53:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raborges","30/12/2019 09:30:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"racorrea","22/08/2019 10:27:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"radioprotecao","19/03/2012 11:36:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"radsilva","17/02/2020 08:27:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafael.araujo","04/03/2020 14:45:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafael.b.silva","02/03/2020 07:56:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafael.gusmao","28/02/2020 08:58:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafael.r.santos","02/03/2020 07:00:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafael.r.silva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rafleite",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ragomes","24/02/2020 08:44:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raguiar","16/01/2020 09:53:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"railan.santos","03/03/2020 06:42:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raiza.pontes","15/03/2020 15:12:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ralbarado","03/03/2020 08:10:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ralbuquerque","23/03/2020 08:03:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raleite","20/03/2020 10:31:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ralmeida","19/03/2020 08:44:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ralves","17/02/2020 09:27:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ramoreira","13/12/2019 09:01:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ramsilva","06/03/2020 11:11:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"randrade","14/02/2020 15:05:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"randreola","14/02/2020 06:40:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rantonio","28/11/2019 12:50:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rantunes","02/03/2020 07:49:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raoliveira","10/02/2020 09:16:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rapereira","11/02/2019 08:01:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rapribeiro","05/03/2020 13:10:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raqsilva","19/03/2020 09:43:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raraujo","17/02/2020 08:07:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"raribeiro","18/03/2020 13:26:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rarosa","09/07/2019 09:18:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rarruda",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rasousa","02/03/2020 08:05:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbaeta","23/03/2020 11:48:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbahiense","13/03/2020 11:46:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbandeira","09/03/2020 23:36:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbandrade","18/03/2020 13:35:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbanin","11/01/2019 07:13:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbaptista","06/03/2020 08:24:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarankievicz","05/01/2020 21:59:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarao","10/02/2020 07:07:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarbosa","09/04/2018 09:00:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarboza","10/03/2020 08:57:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarros","19/03/2020 11:34:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbarroso","11/10/2018 09:03:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbasantos","23/03/2020 08:23:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbasilio","19/03/2020 15:00:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbatista","17/02/2020 14:26:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbelasques","20/02/2020 08:18:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbelonia","10/02/2020 08:32:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbenvenuto","13/02/2020 08:14:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbittencourt","21/05/2018 08:25:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RBorges","23/03/2020 08:17:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbranda","21/02/2020 09:04:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbravo","09/11/2018 17:44:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbsilveira","12/03/2018 16:19:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbucher","17/02/2020 08:57:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rbugalho","21/02/2020 10:36:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcamargo","17/02/2020 10:07:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcampos","17/02/2020 05:23:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
